date,week,name,predicted_tempreature
2020-10-15,42,Steglitz-Zehlendorf,11.02
2020-10-16,42,Steglitz-Zehlendorf,10.84
2020-10-17,42,Steglitz-Zehlendorf,10.61
2020-10-18,42,Steglitz-Zehlendorf,10.51
2020-10-19,43,Steglitz-Zehlendorf,10.41
2020-10-20,43,Steglitz-Zehlendorf,10.26
2020-10-21,43,Steglitz-Zehlendorf,10.09
2020-10-22,43,Steglitz-Zehlendorf,9.91
2020-10-23,43,Steglitz-Zehlendorf,9.74
2020-10-24,43,Steglitz-Zehlendorf,9.53
2020-10-25,43,Steglitz-Zehlendorf,9.44
2020-10-26,44,Steglitz-Zehlendorf,9.36
2020-10-27,44,Steglitz-Zehlendorf,9.22
2020-10-28,44,Steglitz-Zehlendorf,9.06
2020-10-29,44,Steglitz-Zehlendorf,8.89
2020-10-30,44,Steglitz-Zehlendorf,8.73
2020-10-31,44,Steglitz-Zehlendorf,8.53
2020-11-01,44,Steglitz-Zehlendorf,8.44
2020-11-02,45,Steglitz-Zehlendorf,8.35
2020-11-03,45,Steglitz-Zehlendorf,8.21
2020-11-04,45,Steglitz-Zehlendorf,8.05
2020-11-05,45,Steglitz-Zehlendorf,7.87
2020-11-06,45,Steglitz-Zehlendorf,7.71
2020-11-07,45,Steglitz-Zehlendorf,7.49
2020-11-08,45,Steglitz-Zehlendorf,7.39
2020-11-09,46,Steglitz-Zehlendorf,7.3
2020-11-10,46,Steglitz-Zehlendorf,7.14
2020-11-11,46,Steglitz-Zehlendorf,6.96
2020-11-12,46,Steglitz-Zehlendorf,6.77
2020-11-13,46,Steglitz-Zehlendorf,6.59
2020-11-14,46,Steglitz-Zehlendorf,6.36
2020-11-15,46,Steglitz-Zehlendorf,6.25
2020-11-16,47,Steglitz-Zehlendorf,6.14
2020-11-17,47,Steglitz-Zehlendorf,5.98
2020-11-18,47,Steglitz-Zehlendorf,5.8
2020-11-19,47,Steglitz-Zehlendorf,5.61
2020-11-20,47,Steglitz-Zehlendorf,5.43
2020-11-21,47,Steglitz-Zehlendorf,5.21
2020-11-22,47,Steglitz-Zehlendorf,5.11
2020-11-23,48,Steglitz-Zehlendorf,5.02
2020-11-24,48,Steglitz-Zehlendorf,4.88
2020-11-25,48,Steglitz-Zehlendorf,4.72
2020-11-26,48,Steglitz-Zehlendorf,4.56
2020-11-27,48,Steglitz-Zehlendorf,4.42
2020-11-28,48,Steglitz-Zehlendorf,4.24
2020-11-29,48,Steglitz-Zehlendorf,4.18
2020-11-30,49,Steglitz-Zehlendorf,4.13
2020-12-01,49,Steglitz-Zehlendorf,4.04
2020-12-02,49,Steglitz-Zehlendorf,3.92
2020-12-03,49,Steglitz-Zehlendorf,3.81
2020-12-04,49,Steglitz-Zehlendorf,3.72
2020-12-05,49,Steglitz-Zehlendorf,3.58
2020-12-06,49,Steglitz-Zehlendorf,3.57
2020-12-07,50,Steglitz-Zehlendorf,3.57
2020-12-08,50,Steglitz-Zehlendorf,3.51
2020-12-09,50,Steglitz-Zehlendorf,3.44
2020-12-10,50,Steglitz-Zehlendorf,3.36
2020-12-11,50,Steglitz-Zehlendorf,3.3
2020-12-12,50,Steglitz-Zehlendorf,3.19
2020-12-13,50,Steglitz-Zehlendorf,3.19
2020-12-14,51,Steglitz-Zehlendorf,3.21
2020-12-15,51,Steglitz-Zehlendorf,3.16
2020-12-16,51,Steglitz-Zehlendorf,3.09
2020-12-17,51,Steglitz-Zehlendorf,3.01
2020-12-18,51,Steglitz-Zehlendorf,2.94
2020-12-19,51,Steglitz-Zehlendorf,2.82
2020-12-20,51,Steglitz-Zehlendorf,2.82
2020-12-21,52,Steglitz-Zehlendorf,2.82
2020-12-22,52,Steglitz-Zehlendorf,2.75
2020-12-23,52,Steglitz-Zehlendorf,2.66
2020-12-24,52,Steglitz-Zehlendorf,2.56
2020-12-25,52,Steglitz-Zehlendorf,2.48
2020-12-26,52,Steglitz-Zehlendorf,2.34
2020-12-27,52,Steglitz-Zehlendorf,2.31
2020-12-28,53,Steglitz-Zehlendorf,2.3
2020-12-29,53,Steglitz-Zehlendorf,2.22
2020-12-30,53,Steglitz-Zehlendorf,2.13
2020-12-31,53,Steglitz-Zehlendorf,2.02
2021-01-01,53,Steglitz-Zehlendorf,1.94
2021-01-02,53,Steglitz-Zehlendorf,1.81
2021-01-03,53,Steglitz-Zehlendorf,1.8
2021-01-04,1,Steglitz-Zehlendorf,1.8
2021-01-05,1,Steglitz-Zehlendorf,1.75
2021-01-06,1,Steglitz-Zehlendorf,1.68
2021-01-07,1,Steglitz-Zehlendorf,1.62
2021-01-08,1,Steglitz-Zehlendorf,1.57
2021-01-09,1,Steglitz-Zehlendorf,1.49
2021-01-10,1,Steglitz-Zehlendorf,1.53
2021-01-11,2,Steglitz-Zehlendorf,1.58
2021-01-12,2,Steglitz-Zehlendorf,1.59
2021-01-13,2,Steglitz-Zehlendorf,1.58
2021-01-14,2,Steglitz-Zehlendorf,1.57
2021-01-15,2,Steglitz-Zehlendorf,1.58
2021-01-16,2,Steglitz-Zehlendorf,1.55
2021-01-17,2,Steglitz-Zehlendorf,1.64
2021-01-18,3,Steglitz-Zehlendorf,1.75
2021-01-19,3,Steglitz-Zehlendorf,1.8
2021-01-20,3,Steglitz-Zehlendorf,1.83
2021-01-21,3,Steglitz-Zehlendorf,1.86
2021-01-22,3,Steglitz-Zehlendorf,1.9
2021-01-23,3,Steglitz-Zehlendorf,1.89
2021-01-24,3,Steglitz-Zehlendorf,2.0
2021-01-25,4,Steglitz-Zehlendorf,2.12
2021-01-26,4,Steglitz-Zehlendorf,2.18
2021-01-27,4,Steglitz-Zehlendorf,2.21
2021-01-28,4,Steglitz-Zehlendorf,2.23
2021-01-29,4,Steglitz-Zehlendorf,2.25
2021-01-30,4,Steglitz-Zehlendorf,2.23
2021-01-31,4,Steglitz-Zehlendorf,2.32
2021-02-01,5,Steglitz-Zehlendorf,2.41
2021-02-02,5,Steglitz-Zehlendorf,2.44
2021-02-03,5,Steglitz-Zehlendorf,2.45
2021-02-04,5,Steglitz-Zehlendorf,2.44
2021-02-05,5,Steglitz-Zehlendorf,2.44
2021-02-06,5,Steglitz-Zehlendorf,2.39
2021-02-07,5,Steglitz-Zehlendorf,2.45
2021-02-08,6,Steglitz-Zehlendorf,2.52
2021-02-09,6,Steglitz-Zehlendorf,2.53
2021-02-10,6,Steglitz-Zehlendorf,2.52
2021-02-11,6,Steglitz-Zehlendorf,2.5
2021-02-12,6,Steglitz-Zehlendorf,2.5
2021-02-13,6,Steglitz-Zehlendorf,2.46
2021-02-14,6,Steglitz-Zehlendorf,2.53
2021-02-15,7,Steglitz-Zehlendorf,2.62
2021-02-16,7,Steglitz-Zehlendorf,2.65
2021-02-17,7,Steglitz-Zehlendorf,2.67
2021-02-18,7,Steglitz-Zehlendorf,2.68
2021-02-19,7,Steglitz-Zehlendorf,2.72
2021-02-20,7,Steglitz-Zehlendorf,2.72
2021-02-21,7,Steglitz-Zehlendorf,2.85
2021-02-22,8,Steglitz-Zehlendorf,2.99
2021-02-23,8,Steglitz-Zehlendorf,3.08
2021-02-24,8,Steglitz-Zehlendorf,3.15
2021-02-25,8,Steglitz-Zehlendorf,3.23
2021-02-26,8,Steglitz-Zehlendorf,3.33
2021-02-27,8,Steglitz-Zehlendorf,3.39
2021-02-28,8,Steglitz-Zehlendorf,3.58
2021-03-01,9,Steglitz-Zehlendorf,3.78
2021-03-02,9,Steglitz-Zehlendorf,3.92
2021-03-03,9,Steglitz-Zehlendorf,4.05
2021-03-04,9,Steglitz-Zehlendorf,4.18
2021-03-05,9,Steglitz-Zehlendorf,4.32
2021-03-06,9,Steglitz-Zehlendorf,4.41
2021-03-07,9,Steglitz-Zehlendorf,4.63
2021-03-08,10,Steglitz-Zehlendorf,4.85
2021-03-09,10,Steglitz-Zehlendorf,5.02
2021-03-10,10,Steglitz-Zehlendorf,5.16
2021-03-11,10,Steglitz-Zehlendorf,5.3
2021-03-12,10,Steglitz-Zehlendorf,5.44
2021-03-13,10,Steglitz-Zehlendorf,5.54
2021-03-14,10,Steglitz-Zehlendorf,5.75
2021-03-15,11,Steglitz-Zehlendorf,5.96
2021-03-16,11,Steglitz-Zehlendorf,6.12
2021-03-17,11,Steglitz-Zehlendorf,6.24
2021-03-18,11,Steglitz-Zehlendorf,6.36
2021-03-19,11,Steglitz-Zehlendorf,6.49
2021-03-20,11,Steglitz-Zehlendorf,6.56
2021-03-21,11,Steglitz-Zehlendorf,6.75
2021-03-22,12,Steglitz-Zehlendorf,6.95
2021-03-23,12,Steglitz-Zehlendorf,7.09
2021-03-24,12,Steglitz-Zehlendorf,7.2
2021-03-25,12,Steglitz-Zehlendorf,7.3
2021-03-26,12,Steglitz-Zehlendorf,7.41
2021-03-27,12,Steglitz-Zehlendorf,7.48
2021-03-28,12,Steglitz-Zehlendorf,7.67
2021-03-29,13,Steglitz-Zehlendorf,7.86
2021-03-30,13,Steglitz-Zehlendorf,8.0
2021-03-31,13,Steglitz-Zehlendorf,8.11
2021-04-01,13,Steglitz-Zehlendorf,8.23
2021-04-02,13,Steglitz-Zehlendorf,8.35
2021-04-03,13,Steglitz-Zehlendorf,8.44
2021-04-04,13,Steglitz-Zehlendorf,8.64
2021-04-05,14,Steglitz-Zehlendorf,8.86
2021-04-06,14,Steglitz-Zehlendorf,9.02
2021-04-07,14,Steglitz-Zehlendorf,9.16
2021-04-08,14,Steglitz-Zehlendorf,9.3
2021-04-09,14,Steglitz-Zehlendorf,9.45
2021-04-10,14,Steglitz-Zehlendorf,9.57
2021-04-11,14,Steglitz-Zehlendorf,9.8
2021-04-12,15,Steglitz-Zehlendorf,10.04
2021-04-13,15,Steglitz-Zehlendorf,10.23
2021-04-14,15,Steglitz-Zehlendorf,10.4
2021-04-15,15,Steglitz-Zehlendorf,10.56
2021-04-16,15,Steglitz-Zehlendorf,10.74
2021-04-17,15,Steglitz-Zehlendorf,10.87
2021-04-18,15,Steglitz-Zehlendorf,11.11
2021-04-19,16,Steglitz-Zehlendorf,11.37
2021-04-20,16,Steglitz-Zehlendorf,11.57
2021-04-21,16,Steglitz-Zehlendorf,11.74
2021-04-22,16,Steglitz-Zehlendorf,11.91
2021-04-23,16,Steglitz-Zehlendorf,12.09
2021-04-24,16,Steglitz-Zehlendorf,12.22
2021-04-25,16,Steglitz-Zehlendorf,12.46
2021-04-26,17,Steglitz-Zehlendorf,12.71
2021-04-27,17,Steglitz-Zehlendorf,12.89
2021-04-28,17,Steglitz-Zehlendorf,13.05
2021-04-29,17,Steglitz-Zehlendorf,13.2
2021-04-30,17,Steglitz-Zehlendorf,13.36
2021-05-01,17,Steglitz-Zehlendorf,13.47
2021-05-02,17,Steglitz-Zehlendorf,13.69
2021-05-03,18,Steglitz-Zehlendorf,13.91
2021-05-04,18,Steglitz-Zehlendorf,14.08
2021-05-05,18,Steglitz-Zehlendorf,14.21
2021-05-06,18,Steglitz-Zehlendorf,14.33
2021-05-07,18,Steglitz-Zehlendorf,14.47
2021-05-08,18,Steglitz-Zehlendorf,14.55
2021-05-09,18,Steglitz-Zehlendorf,14.74
2021-05-10,19,Steglitz-Zehlendorf,14.94
2021-05-11,19,Steglitz-Zehlendorf,15.08
2021-05-12,19,Steglitz-Zehlendorf,15.19
2021-05-13,19,Steglitz-Zehlendorf,15.3
2021-05-14,19,Steglitz-Zehlendorf,15.41
2021-05-15,19,Steglitz-Zehlendorf,15.47
2021-05-16,19,Steglitz-Zehlendorf,15.65
2021-05-17,20,Steglitz-Zehlendorf,15.84
2021-05-18,20,Steglitz-Zehlendorf,15.96
2021-05-19,20,Steglitz-Zehlendorf,16.06
2021-05-20,20,Steglitz-Zehlendorf,16.15
2021-05-21,20,Steglitz-Zehlendorf,16.26
2021-05-22,20,Steglitz-Zehlendorf,16.31
2021-05-23,20,Steglitz-Zehlendorf,16.49
2021-05-24,21,Steglitz-Zehlendorf,16.67
2021-05-25,21,Steglitz-Zehlendorf,16.79
2021-05-26,21,Steglitz-Zehlendorf,16.88
2021-05-27,21,Steglitz-Zehlendorf,16.97
2021-05-28,21,Steglitz-Zehlendorf,17.07
2021-05-29,21,Steglitz-Zehlendorf,17.13
2021-05-30,21,Steglitz-Zehlendorf,17.29
2021-05-31,22,Steglitz-Zehlendorf,17.47
2021-06-01,22,Steglitz-Zehlendorf,17.59
2021-06-02,22,Steglitz-Zehlendorf,17.67
2021-06-03,22,Steglitz-Zehlendorf,17.76
2021-06-04,22,Steglitz-Zehlendorf,17.85
2021-06-05,22,Steglitz-Zehlendorf,17.89
2021-06-06,22,Steglitz-Zehlendorf,18.05
2021-06-07,23,Steglitz-Zehlendorf,18.21
2021-06-08,23,Steglitz-Zehlendorf,18.31
2021-06-09,23,Steglitz-Zehlendorf,18.39
2021-06-10,23,Steglitz-Zehlendorf,18.45
2021-06-11,23,Steglitz-Zehlendorf,18.52
2021-06-12,23,Steglitz-Zehlendorf,18.54
2021-06-13,23,Steglitz-Zehlendorf,18.68
2021-06-14,24,Steglitz-Zehlendorf,18.82
2021-06-15,24,Steglitz-Zehlendorf,18.89
2021-06-16,24,Steglitz-Zehlendorf,18.94
2021-06-17,24,Steglitz-Zehlendorf,18.98
2021-06-18,24,Steglitz-Zehlendorf,19.02
2021-06-19,24,Steglitz-Zehlendorf,19.02
2021-06-20,24,Steglitz-Zehlendorf,19.13
2021-06-21,25,Steglitz-Zehlendorf,19.24
2021-06-22,25,Steglitz-Zehlendorf,19.29
2021-06-23,25,Steglitz-Zehlendorf,19.32
2021-06-24,25,Steglitz-Zehlendorf,19.33
2021-06-25,25,Steglitz-Zehlendorf,19.36
2021-06-26,25,Steglitz-Zehlendorf,19.34
2021-06-27,25,Steglitz-Zehlendorf,19.43
2021-06-28,26,Steglitz-Zehlendorf,19.53
2021-06-29,26,Steglitz-Zehlendorf,19.57
2021-06-30,26,Steglitz-Zehlendorf,19.59
2021-07-01,26,Steglitz-Zehlendorf,19.6
2021-07-02,26,Steglitz-Zehlendorf,19.63
2021-07-03,26,Steglitz-Zehlendorf,19.61
2021-07-04,26,Steglitz-Zehlendorf,19.71
2021-07-05,27,Steglitz-Zehlendorf,19.82
2021-07-06,27,Steglitz-Zehlendorf,19.87
2021-07-07,27,Steglitz-Zehlendorf,19.9
2021-07-08,27,Steglitz-Zehlendorf,19.92
2021-07-09,27,Steglitz-Zehlendorf,19.97
2021-07-10,27,Steglitz-Zehlendorf,19.96
2021-07-11,27,Steglitz-Zehlendorf,20.07
2021-07-12,28,Steglitz-Zehlendorf,20.2
2021-07-13,28,Steglitz-Zehlendorf,20.27
2021-07-14,28,Steglitz-Zehlendorf,20.31
2021-07-15,28,Steglitz-Zehlendorf,20.35
2021-07-16,28,Steglitz-Zehlendorf,20.4
2021-07-17,28,Steglitz-Zehlendorf,20.4
2021-07-18,28,Steglitz-Zehlendorf,20.52
2021-07-19,29,Steglitz-Zehlendorf,20.65
2021-07-20,29,Steglitz-Zehlendorf,20.71
2021-07-21,29,Steglitz-Zehlendorf,20.75
2021-07-22,29,Steglitz-Zehlendorf,20.78
2021-07-23,29,Steglitz-Zehlendorf,20.82
2021-07-24,29,Steglitz-Zehlendorf,20.8
2021-07-25,29,Steglitz-Zehlendorf,20.9
2021-07-26,30,Steglitz-Zehlendorf,21.0
2021-07-27,30,Steglitz-Zehlendorf,21.03
2021-07-28,30,Steglitz-Zehlendorf,21.03
2021-07-29,30,Steglitz-Zehlendorf,21.02
2021-07-30,30,Steglitz-Zehlendorf,21.02
2021-07-31,30,Steglitz-Zehlendorf,20.95
2021-08-01,30,Steglitz-Zehlendorf,21.0
2021-08-02,31,Steglitz-Zehlendorf,21.04
2021-08-03,31,Steglitz-Zehlendorf,21.02
2021-08-04,31,Steglitz-Zehlendorf,20.97
2021-08-05,31,Steglitz-Zehlendorf,20.9
2021-08-06,31,Steglitz-Zehlendorf,20.83
2021-08-07,31,Steglitz-Zehlendorf,20.71
2021-08-08,31,Steglitz-Zehlendorf,20.69
2021-08-09,32,Steglitz-Zehlendorf,20.68
2021-08-10,32,Steglitz-Zehlendorf,20.6
2021-08-11,32,Steglitz-Zehlendorf,20.49
2021-08-12,32,Steglitz-Zehlendorf,20.37
2021-08-13,32,Steglitz-Zehlendorf,20.25
2021-08-14,32,Steglitz-Zehlendorf,20.07
2021-08-15,32,Steglitz-Zehlendorf,20.01
2021-08-16,33,Steglitz-Zehlendorf,19.95
2021-08-17,33,Steglitz-Zehlendorf,19.83
2021-08-18,33,Steglitz-Zehlendorf,19.68
2021-08-19,33,Steglitz-Zehlendorf,19.53
2021-08-20,33,Steglitz-Zehlendorf,19.38
2021-08-21,33,Steglitz-Zehlendorf,19.18
2021-08-22,33,Steglitz-Zehlendorf,19.09
2021-08-23,34,Steglitz-Zehlendorf,19.01
2021-08-24,34,Steglitz-Zehlendorf,18.87
2021-08-25,34,Steglitz-Zehlendorf,18.71
2021-08-26,34,Steglitz-Zehlendorf,18.54
2021-08-27,34,Steglitz-Zehlendorf,18.38
2021-08-28,34,Steglitz-Zehlendorf,18.17
2021-08-29,34,Steglitz-Zehlendorf,18.08
2021-08-30,35,Steglitz-Zehlendorf,18.0
2021-08-31,35,Steglitz-Zehlendorf,17.86
2021-09-01,35,Steglitz-Zehlendorf,17.7
2021-09-02,35,Steglitz-Zehlendorf,17.53
2021-09-03,35,Steglitz-Zehlendorf,17.38
2021-09-04,35,Steglitz-Zehlendorf,17.18
2021-09-05,35,Steglitz-Zehlendorf,17.09
2021-09-06,36,Steglitz-Zehlendorf,17.02
2021-09-07,36,Steglitz-Zehlendorf,16.88
2021-09-08,36,Steglitz-Zehlendorf,16.73
2021-09-09,36,Steglitz-Zehlendorf,16.57
2021-09-10,36,Steglitz-Zehlendorf,16.42
2021-09-11,36,Steglitz-Zehlendorf,16.22
2021-09-12,36,Steglitz-Zehlendorf,16.14
2021-09-13,37,Steglitz-Zehlendorf,16.07
2021-09-14,37,Steglitz-Zehlendorf,15.94
2021-09-15,37,Steglitz-Zehlendorf,15.79
2021-09-16,37,Steglitz-Zehlendorf,15.63
2021-09-17,37,Steglitz-Zehlendorf,15.48
2021-09-18,37,Steglitz-Zehlendorf,15.29
2021-09-19,37,Steglitz-Zehlendorf,15.21
2021-09-20,38,Steglitz-Zehlendorf,15.13
2021-09-21,38,Steglitz-Zehlendorf,15.0
2021-09-22,38,Steglitz-Zehlendorf,14.84
2021-09-23,38,Steglitz-Zehlendorf,14.68
2021-09-24,38,Steglitz-Zehlendorf,14.52
2021-09-25,38,Steglitz-Zehlendorf,14.32
2021-09-26,38,Steglitz-Zehlendorf,14.22
2021-09-27,39,Steglitz-Zehlendorf,14.14
2021-09-28,39,Steglitz-Zehlendorf,13.99
2021-09-29,39,Steglitz-Zehlendorf,13.82
2021-09-30,39,Steglitz-Zehlendorf,13.64
2021-10-01,39,Steglitz-Zehlendorf,13.47
2021-10-02,39,Steglitz-Zehlendorf,13.25
2021-10-03,39,Steglitz-Zehlendorf,13.14
2021-10-04,40,Steglitz-Zehlendorf,13.04
2021-10-05,40,Steglitz-Zehlendorf,12.88
2021-10-06,40,Steglitz-Zehlendorf,12.7
2021-10-07,40,Steglitz-Zehlendorf,12.5
2021-10-08,40,Steglitz-Zehlendorf,12.32
2021-10-09,40,Steglitz-Zehlendorf,12.09
2021-10-10,40,Steglitz-Zehlendorf,11.98
2021-10-11,41,Steglitz-Zehlendorf,11.87
2021-10-12,41,Steglitz-Zehlendorf,11.71
2021-10-13,41,Steglitz-Zehlendorf,11.52
2021-10-14,41,Steglitz-Zehlendorf,11.33
2021-10-15,41,Steglitz-Zehlendorf,11.15
2021-10-16,41,Steglitz-Zehlendorf,10.92
2021-10-17,41,Steglitz-Zehlendorf,10.81
2021-10-18,42,Steglitz-Zehlendorf,10.72
2021-10-19,42,Steglitz-Zehlendorf,10.56
2021-10-20,42,Steglitz-Zehlendorf,10.38
2021-10-21,42,Steglitz-Zehlendorf,10.2
2021-10-22,42,Steglitz-Zehlendorf,10.04
2021-10-23,42,Steglitz-Zehlendorf,9.82
2021-10-24,42,Steglitz-Zehlendorf,9.73
2021-10-25,43,Steglitz-Zehlendorf,9.64
2021-10-26,43,Steglitz-Zehlendorf,9.5
2021-10-27,43,Steglitz-Zehlendorf,9.34
2021-10-28,43,Steglitz-Zehlendorf,9.17
2021-10-29,43,Steglitz-Zehlendorf,9.01
2021-10-30,43,Steglitz-Zehlendorf,8.81
2021-10-31,43,Steglitz-Zehlendorf,8.72
2021-11-01,44,Steglitz-Zehlendorf,8.64
2021-11-02,44,Steglitz-Zehlendorf,8.5
2021-11-03,44,Steglitz-Zehlendorf,8.33
2021-11-04,44,Steglitz-Zehlendorf,8.16
2021-11-05,44,Steglitz-Zehlendorf,8.0
2021-11-06,44,Steglitz-Zehlendorf,7.79
2021-11-07,44,Steglitz-Zehlendorf,7.69
2021-11-08,45,Steglitz-Zehlendorf,7.6
2021-11-09,45,Steglitz-Zehlendorf,7.44
2021-11-10,45,Steglitz-Zehlendorf,7.26
2021-11-11,45,Steglitz-Zehlendorf,7.08
2021-11-12,45,Steglitz-Zehlendorf,6.9
2021-11-13,45,Steglitz-Zehlendorf,6.67
2021-11-14,45,Steglitz-Zehlendorf,6.56
2021-11-15,46,Steglitz-Zehlendorf,6.46
2021-11-16,46,Steglitz-Zehlendorf,6.29
2021-11-17,46,Steglitz-Zehlendorf,6.11
2021-11-18,46,Steglitz-Zehlendorf,5.91
2021-11-19,46,Steglitz-Zehlendorf,5.74
2021-11-20,46,Steglitz-Zehlendorf,5.51
2021-11-21,46,Steglitz-Zehlendorf,5.41
2021-11-22,47,Steglitz-Zehlendorf,5.31
2021-11-23,47,Steglitz-Zehlendorf,5.17
2021-11-24,47,Steglitz-Zehlendorf,5.0
2021-11-25,47,Steglitz-Zehlendorf,4.83
2021-11-26,47,Steglitz-Zehlendorf,4.68
2021-11-27,47,Steglitz-Zehlendorf,4.49
2021-11-28,47,Steglitz-Zehlendorf,4.42
2021-11-29,48,Steglitz-Zehlendorf,4.37
2021-11-30,48,Steglitz-Zehlendorf,4.27
2021-12-01,48,Steglitz-Zehlendorf,4.14
2021-12-02,48,Steglitz-Zehlendorf,4.02
2021-12-03,48,Steglitz-Zehlendorf,3.92
2021-12-04,48,Steglitz-Zehlendorf,3.78
2021-12-05,48,Steglitz-Zehlendorf,3.76
2021-12-06,49,Steglitz-Zehlendorf,3.75
2021-12-07,49,Steglitz-Zehlendorf,3.69
2021-12-08,49,Steglitz-Zehlendorf,3.61
2021-12-09,49,Steglitz-Zehlendorf,3.53
2021-12-10,49,Steglitz-Zehlendorf,3.46
2021-12-11,49,Steglitz-Zehlendorf,3.35
2021-12-12,49,Steglitz-Zehlendorf,3.36
2021-12-13,50,Steglitz-Zehlendorf,3.37
2021-12-14,50,Steglitz-Zehlendorf,3.33
2021-12-15,50,Steglitz-Zehlendorf,3.26
2021-12-16,50,Steglitz-Zehlendorf,3.18
2021-12-17,50,Steglitz-Zehlendorf,3.12
2021-12-18,50,Steglitz-Zehlendorf,3.0
2021-12-19,50,Steglitz-Zehlendorf,3.0
2021-12-20,51,Steglitz-Zehlendorf,3.0
2021-12-21,51,Steglitz-Zehlendorf,2.94
2021-12-22,51,Steglitz-Zehlendorf,2.85
2021-12-23,51,Steglitz-Zehlendorf,2.76
2021-12-24,51,Steglitz-Zehlendorf,2.67
2021-12-25,51,Steglitz-Zehlendorf,2.54
2021-12-26,51,Steglitz-Zehlendorf,2.51
2021-12-27,52,Steglitz-Zehlendorf,2.5
2021-12-28,52,Steglitz-Zehlendorf,2.43
2021-12-29,52,Steglitz-Zehlendorf,2.33
2021-12-30,52,Steglitz-Zehlendorf,2.22
2021-12-31,52,Steglitz-Zehlendorf,2.13
2022-01-01,52,Steglitz-Zehlendorf,2.0
2022-01-02,52,Steglitz-Zehlendorf,1.98
2022-01-03,1,Steglitz-Zehlendorf,1.98
2022-01-04,1,Steglitz-Zehlendorf,1.92
2022-01-05,1,Steglitz-Zehlendorf,1.85
2022-01-06,1,Steglitz-Zehlendorf,1.77
2022-01-07,1,Steglitz-Zehlendorf,1.72
2022-01-08,1,Steglitz-Zehlendorf,1.62
2022-01-09,1,Steglitz-Zehlendorf,1.65
2022-01-10,2,Steglitz-Zehlendorf,1.7
2022-01-11,2,Steglitz-Zehlendorf,1.69
2022-01-12,2,Steglitz-Zehlendorf,1.67
2022-01-13,2,Steglitz-Zehlendorf,1.65
2022-01-14,2,Steglitz-Zehlendorf,1.65
2022-01-15,2,Steglitz-Zehlendorf,1.62
2022-01-16,2,Steglitz-Zehlendorf,1.7
2022-01-17,3,Steglitz-Zehlendorf,1.8
2022-01-18,3,Steglitz-Zehlendorf,1.85
2022-01-19,3,Steglitz-Zehlendorf,1.87
2022-01-20,3,Steglitz-Zehlendorf,1.89
2022-01-21,3,Steglitz-Zehlendorf,1.93
2022-01-22,3,Steglitz-Zehlendorf,1.93
2022-01-23,3,Steglitz-Zehlendorf,2.04
2022-01-24,4,Steglitz-Zehlendorf,2.15
2022-01-25,4,Steglitz-Zehlendorf,2.21
2022-01-26,4,Steglitz-Zehlendorf,2.25
2022-01-27,4,Steglitz-Zehlendorf,2.27
2022-01-28,4,Steglitz-Zehlendorf,2.3
2022-01-29,4,Steglitz-Zehlendorf,2.29
2022-01-30,4,Steglitz-Zehlendorf,2.38
2022-01-31,5,Steglitz-Zehlendorf,2.48
2020-03-01,9,Tempelhof-Schöneberg,3.65
2020-03-02,10,Tempelhof-Schöneberg,3.86
2020-03-03,10,Tempelhof-Schöneberg,4.0
2020-03-04,10,Tempelhof-Schöneberg,4.15
2020-03-05,10,Tempelhof-Schöneberg,4.28
2020-03-06,10,Tempelhof-Schöneberg,4.42
2020-03-07,10,Tempelhof-Schöneberg,4.52
2020-03-08,10,Tempelhof-Schöneberg,4.75
2020-03-09,11,Tempelhof-Schöneberg,4.98
2020-03-10,11,Tempelhof-Schöneberg,5.14
2020-03-11,11,Tempelhof-Schöneberg,5.29
2020-03-12,11,Tempelhof-Schöneberg,5.43
2020-03-13,11,Tempelhof-Schöneberg,5.57
2020-03-14,11,Tempelhof-Schöneberg,5.66
2020-03-15,11,Tempelhof-Schöneberg,5.88
2020-03-16,12,Tempelhof-Schöneberg,6.09
2020-03-17,12,Tempelhof-Schöneberg,6.24
2020-03-18,12,Tempelhof-Schöneberg,6.37
2020-03-19,12,Tempelhof-Schöneberg,6.5
2020-03-20,12,Tempelhof-Schöneberg,6.61
2020-03-21,12,Tempelhof-Schöneberg,6.68
2020-03-22,12,Tempelhof-Schöneberg,6.88
2020-03-23,13,Tempelhof-Schöneberg,7.08
2020-03-24,13,Tempelhof-Schöneberg,7.21
2020-03-25,13,Tempelhof-Schöneberg,7.32
2020-03-26,13,Tempelhof-Schöneberg,7.44
2020-03-27,13,Tempelhof-Schöneberg,7.54
2020-03-28,13,Tempelhof-Schöneberg,7.61
2020-03-29,13,Tempelhof-Schöneberg,7.81
2020-03-30,14,Tempelhof-Schöneberg,8.0
2020-03-31,14,Tempelhof-Schöneberg,8.13
2020-04-01,14,Tempelhof-Schöneberg,8.26
2020-04-02,14,Tempelhof-Schöneberg,8.38
2020-04-03,14,Tempelhof-Schöneberg,8.5
2020-04-04,14,Tempelhof-Schöneberg,8.58
2020-04-05,14,Tempelhof-Schöneberg,8.8
2020-04-06,15,Tempelhof-Schöneberg,9.02
2020-04-07,15,Tempelhof-Schöneberg,9.17
2020-04-08,15,Tempelhof-Schöneberg,9.33
2020-04-09,15,Tempelhof-Schöneberg,9.48
2020-04-10,15,Tempelhof-Schöneberg,9.62
2020-04-11,15,Tempelhof-Schöneberg,9.73
2020-04-12,15,Tempelhof-Schöneberg,9.98
